Date,Open,High,Low,Close,Change,Rate,Volume,Amount
2016/11/10,3374.91,3403.02,3374.91,3390.61,37.56,1.12,1347055.35,13327739.96
2016/11/11,3387.95,3422.67,3382.89,3417.22,26.61,0.78,1987814.96,19064727
2016/11/14,3409.22,3452.62,3408.14,3430.25,13.03,0.38,2132471.05,20835330.86
2016/11/15,3428.87,3434.92,3415.99,3429.87,-0.38,-0.01,1345663.2,13520677.05
2016/11/16,3432.43,3435.64,3419.24,3429.59,-0.28,-0.01,1298085.11,12894459.92
2016/11/17,3423.47,3437.67,3412.88,3436.54,6.94,0.2,1215617.31,12157688.29
2016/11/18,3437.49,3443.12,3413.27,3417.46,-19.08,-0.56,1159512.05,11734560.76
2016/11/21,3412.65,3463.14,3412.08,3441.11,23.66,0.69,1464345.29,14754258.93
2016/11/22,3443.22,3469.22,3443.22,3468.36,27.25,0.79,1685234.46,16725066.58
2016/11/23,3473.89,3492.96,3465.76,3474.73,6.37,0.18,1623885.04,17124711.62
2016/11/24,3468.81,3508.16,3467.01,3488.74,14.01,0.4,1457463.01,16507145.35
2016/11/25,3490.04,3521.3,3463.95,3521.3,32.56,0.93,1536215.06,16683218.11
2016/11/28,3538.68,3553.36,3528.32,3535.08,13.78,0.39,2073754.83,21985976.68
2016/11/29,3525.9,3583.72,3521.38,3564.04,28.96,0.82,2369183.56,24832281.63
2016/11/30,3557.64,3567.07,3527.02,3538,-26.04,-0.73,1785601.78,19068122.76
2016/12/1,3543.96,3575.97,3543.25,3565.04,27.03,0.76,1801707.61,19963774.3
2016/12/2,3559.77,3562.55,3516.79,3528.95,-36.08,-1.01,1963554.8,20374214.75
2016/12/5,3473.69,3496.88,3457.34,3469.41,-59.55,-1.69,1808523.55,19017506.17
2016/12/6,3466.24,3477.59,3456.81,3459.15,-10.25,-0.3,1155290.9,12572775.32
2016/12/7,3458.37,3475.75,3445.76,3475.75,16.59,0.48,1143451.03,11528219.42
2016/12/8,3481.81,3484.34,3466.51,3470.14,-5.6,-0.16,1173839.22,11918850.87
2016/12/9,3464.87,3507.93,3461.76,3493.7,23.56,0.68,1503033.08,15267486.77
2016/12/12,3489.27,3495.8,3400.79,3409.18,-84.52,-2.42,1874677.51,19916354.08
2016/12/13,3394.21,3416.21,3370.6,3405.04,-4.14,-0.12,1211050.97,12445418.87
2016/12/14,3399.41,3412.28,3378.27,3378.95,-26.09,-0.77,1240077.44,12618266.94
2016/12/15,3363.86,3378.04,3327.14,3340.43,-38.51,-1.14,1149606.6,12150781.15
2016/12/16,3335.36,3356.29,3330.49,3346.03,5.6,0.17,907754.22,9811220.68
2016/12/19,3342.34,3344.86,3325,3328.98,-17.05,-0.51,816406.78,8609569.38
2016/12/20,3328.3,3329.1,3289.27,3309.06,-19.92,-0.6,875695.92,8852734.59
2016/12/21,3313.75,3342.48,3313.75,3338.54,29.47,0.89,1082549.95,10620548.52
2016/12/22,3335.12,3340.36,3322.72,3335.67,-2.86,-0.09,922772.49,9256487.76
2016/12/23,3333.4,3334.89,3300.88,3307.6,-28.07,-0.84,974447.13,9957547.32
2016/12/26,3293.22,3322.42,3267.05,3322.4,14.8,0.45,897939.82,9549321.99
2016/12/27,3319.21,3330.23,3315.83,3316.39,-6.02,-0.18,754863.59,7961713.3
2016/12/28,3315.75,3320.55,3293.17,3301.89,-14.5,-0.44,690004.37,7175983.96
2016/12/29,3297.04,3312.11,3288.1,3297.76,-4.12,-0.12,700879.23,7597296.04
2016/12/30,3302.6,3313.55,3295.75,3310.08,12.32,0.37,717441.16,7692136.88
2017/1/3,3313.95,3345.26,3313.95,3342.23,32.15,0.97,865678.96,8761276.58
2017/1/4,3340.56,3369.57,3338.15,3368.31,26.08,0.78,900508.27,9801435.55
2017/1/5,3368.34,3373.41,3361.46,3367.79,-0.52,-0.02,883363.57,9118933.96
2017/1/6,3366.85,3368.87,3346.89,3347.67,-20.12,-0.6,874591.14,9107225.67
2017/1/9,3345.75,3366.22,3344.35,3363.9,16.23,0.48,837079.42,8791611.52
2017/1/10,3361.64,3370.51,3354.09,3358.27,-5.63,-0.17,838191.6,8253396.51
2017/1/11,3355.8,3366.63,3334.3,3334.5,-23.78,-0.71,910714.38,8675045.71
2017/1/12,3332.69,3343.13,3315.96,3317.62,-16.87,-0.51,812391.35,7503188.69
2017/1/13,3317.96,3338.17,3309.37,3319.91,2.29,0.07,841805.89,8455610.14
2017/1/16,3314.15,3322.78,3264.21,3319.45,-0.47,-0.01,1577791.35,15326252.01
2017/1/17,3305.6,3327.38,3292.2,3326.36,6.91,0.21,694533.28,7475450.57
2017/1/18,3323.34,3350.96,3320.41,3339.37,13.01,0.39,706232.27,7568067.73
2017/1/19,3330.95,3346.5,3324.68,3329.29,-10.08,-0.3,661598.08,6386970.92
2017/1/20,3326.98,3358.41,3326.37,3354.89,25.6,0.77,653004.62,7083132.43
2017/1/23,3359.05,3378.74,3355.85,3364.08,9.19,0.27,755574.98,7649266.02
2017/1/24,3363.14,3371.32,3355.9,3364.45,0.37,0.01,661942.26,6604965.13
2017/1/25,3361.66,3376.44,3357.22,3375.9,11.45,0.34,583769.31,6248339.58
2017/1/26,3378.26,3395.88,3378.26,3387.96,12.06,0.36,653166.47,6648881.83
2017/2/3,3390.93,3392.48,3362.57,3364.49,-23.47,-0.69,551888.61,5711385.33
2017/2/6,3368.11,3381.33,3358.75,3373.21,8.71,0.26,685213.6,7340813.48
2017/2/7,3371.77,3376.71,3354.63,3365.68,-7.52,-0.22,637544.62,6975817.9
2017/2/8,3361.78,3383.69,3347.43,3383.29,17.6,0.52,754028.79,8286973.58
2017/2/9,3381.9,3406.59,3379.79,3396.29,13,0.38,975585.15,10213422.87
2017/2/10,3398.32,3422.33,3398.03,3413.49,17.19,0.51,1237687.2,12190858.03
2017/2/13,3416.92,3439.54,3416.87,3436.28,22.79,0.67,1201445.38,12533299.88
2017/2/14,3438.51,3440.67,3424.4,3435.8,-0.47,-0.01,948094.65,9853716.54
2017/2/15,3435.39,3448.03,3417.08,3421.71,-14.09,-0.41,1276433.38,12465317.95
2017/2/16,3421.83,3440.93,3418.35,3440.93,19.22,0.56,1082769.62,10180976.75
2017/2/17,3443.62,3457.56,3419.61,3421.44,-19.49,-0.57,1146000.36,11803312.97
2017/2/20,3421.64,3472.6,3421.64,3471.39,49.95,1.46,1326288.62,13468150.52
2017/2/21,3475.06,3490.09,3472.02,3482.82,11.43,0.33,1148420.09,12067542.95
2017/2/22,3483.2,3489.95,3473.52,3489.76,6.93,0.2,1028159.94,10923242.58
2017/2/23,3487.57,3492.96,3460.12,3473.32,-16.43,-0.47,995363.3,10655592.25
2017/2/24,3468.96,3473.85,3455.25,3473.85,0.53,0.02,955351.33,9987516.48
2017/2/27,3471.13,3472.84,3441.39,3446.22,-27.63,-0.8,986721.6,10683087.45
2017/2/28,3445.03,3460.91,3441.36,3452.81,6.59,0.19,752152.6,8197930.74
2017/3/1,3452.21,3472.7,3449.11,3458.44,5.63,0.16,1032603.54,10931778.13
2017/3/2,3463.48,3468.47,3434,3435.1,-23.34,-0.67,898980.77,9787618.79
2017/3/3,3424.66,3428.88,3412.83,3427.86,-7.23,-0.21,809946.52,9000961.88
2017/3/6,3427.25,3449.03,3425.9,3446.48,18.62,0.54,830708.82,9517854.85
2017/3/7,3446.16,3454.04,3440.06,3453.96,7.47,0.22,803347.2,9448382.42
2017/3/8,3452.2,3457.04,3441.26,3448.73,-5.23,-0.15,795876.9,8912490.47
2017/3/9,3442.9,3443.05,3414.68,3426.94,-21.79,-0.63,845703.81,9009004.95
2017/3/10,3423.98,3436.24,3423.94,3427.89,0.95,0.03,700161.99,8216171.49
2017/3/13,3425.67,3458.1,3412.69,3458.1,30.21,0.88,916841.24,10848914.09
2017/3/14,3456.66,3465.39,3448.9,3456.69,-1.4,-0.04,770779.63,9531756.41
2017/3/15,3452.21,3463.92,3445.27,3463.64,6.95,0.2,791049.54,9405625.67
2017/3/16,3472.27,3492.13,3472.27,3481.51,17.86,0.52,1063339.13,12469557.37
2017/3/17,3485.31,3488.5,3441.47,3445.81,-35.7,-1.03,1037555.6,12236891.86
2017/3/20,3449.05,3454.06,3429.83,3449.61,3.81,0.11,887343.22,10376940.39
2017/3/21,3449.77,3466.7,3445.64,3466.35,16.73,0.49,877078.55,11352820.14
2017/3/22,3450.75,3464.33,3433.5,3450.05,-16.3,-0.47,1049358.94,12386564.04
2017/3/23,3452.41,3470.82,3435.69,3461.98,11.93,0.35,943180.62,11581381.37
2017/3/24,3464.2,3499.32,3461.11,3489.6,27.62,0.8,1256458.33,14175252.67
2017/3/27,3488.76,3505.98,3474.52,3478.04,-11.56,-0.33,1070153.77,12438801.21
2017/3/28,3480.25,3482.29,3461.47,3469.81,-8.23,-0.24,841948.2,9749593.88
2017/3/29,3472.97,3483.06,3455.55,3465.19,-4.62,-0.13,1048517.06,11466346.83
2017/3/30,3461.62,3467.3,3422.37,3436.76,-28.44,-0.82,1163769.22,12208802.16
2017/3/31,3434.82,3456.31,3430.82,3456.05,19.29,0.56,915774.91,10098490.48
2017/4/5,3476.42,3504.54,3475.15,3503.89,47.85,1.38,1433990.17,16074298.12
2017/4/6,3507.99,3517.78,3495.72,3514.05,10.15,0.29,1367670.04,14522164.42
2017/4/7,3514.45,3526.82,3506.39,3517.46,3.42,0.1,1402932.04,14455967.56
2017/4/10,3519.46,3522.8,3502.08,3505.14,-12.32,-0.35,1418873.8,15574783.46
2017/4/11,3503.83,3520.13,3466.14,3517.33,12.19,0.35,1659458.32,18945726.87
2017/4/12,3514.57,3523.1,3498,3509.44,-7.89,-0.22,1818245.37,20215457.14
2017/4/13,3500.28,3518.44,3496.57,3514.57,5.13,0.15,1299818.13,13334592.9
2017/4/14,3516.81,3517.47,3476.95,3486.5,-28.06,-0.8,1354740.78,13042538.54
2017/4/17,3475.74,3480.57,3453.68,3479.94,-6.56,-0.19,1171649.61,12388437.12
2017/4/18,3474.89,3489.08,3462.63,3462.74,-17.2,-0.49,1109278.23,12679085.34
2017/4/19,3452.99,3459.35,3418.51,3445.88,-16.87,-0.49,1213492.64,12705036.24
2017/4/20,3444.52,3465.61,3440.72,3461.55,15.67,0.45,1141842.08,13397725.83
2017/4/21,3461.39,3475.56,3449.54,3466.79,5.24,0.15,1044191.1,11520883.17
2017/4/24,3458.23,3458.23,3403.98,3431.26,-35.53,-1.02,1146607.91,12277815.43
2017/4/25,3427.73,3449.67,3422.65,3440.97,9.72,0.28,940721.48,10759935.72
2017/4/26,3440.25,3466.57,3439.15,3445.18,4.21,0.12,1119400.29,13131657.92
2017/4/27,3435.1,3449.27,3399.54,3446.72,1.54,0.04,1232984.25,13461094.78
2017/4/28,3439.57,3439.9,3417.24,3439.75,-6.97,-0.2,1016323.51,11376100.67
2017/5/2,3427.92,3436.31,3418.67,3426.58,-13.18,-0.38,927974.62,10163585.86
2017/5/3,3421.76,3432.22,3403.08,3413.13,-13.45,-0.39,916696.24,9785411.91
2017/5/4,3404.94,3421.4,3391.28,3404.39,-8.74,-0.26,1034820.75,10698595.26
2017/5/5,3393.48,3395.45,3366.56,3382.55,-21.84,-0.64,1098953.33,11746493.96
2017/5/8,3369.11,3374.16,3339.57,3358.81,-23.74,-0.7,1237492.87,12688542.65
2017/5/9,3342.6,3358.05,3327.59,3352.53,-6.28,-0.19,767716.68,8552883.17
2017/5/10,3350.65,3369.43,3336,3337.7,-14.83,-0.44,920826.28,10219498.08
2017/5/11,3322.95,3359.6,3312.89,3356.65,18.95,0.57,1092528.9,11157637.91
2017/5/12,3350.94,3387.27,3349.17,3385.38,28.73,0.86,933864.66,9752212.46
2017/5/15,3391.59,3406.58,3391.59,3399.19,13.81,0.41,829776.11,9218333.28
2017/5/16,3390.93,3428.85,3373.55,3428.65,29.46,0.87,1052424.16,11281410.32
2017/5/17,3423.19,3433.97,3408.15,3409.97,-18.68,-0.54,997368.37,11055345.18
2017/5/18,3387.67,3409.93,3383.94,3398.11,-11.85,-0.35,857595.89,8809116.6
2017/5/19,3395.23,3405.94,3392.38,3403.85,5.74,0.17,714735.25,7839708.16
2017/5/22,3400.59,3424.18,3391.17,3411.24,7.39,0.22,925395.59,9902112.16
2017/5/23,3405.03,3434.77,3401.53,3424.19,12.96,0.38,1169110.33,12676785.6
2017/5/24,3409.72,3424.17,3383.89,3424.17,-0.03,0,835531.61,9262004.55
2017/5/25,3414.4,3490.42,3413.22,3485.66,61.49,1.8,1307216.31,13663402.08
2017/5/26,3479.62,3498.31,3473.04,3480.43,-5.22,-0.15,1032411.53,11258590.74
2017/5/31,3495.07,3515.08,3474.92,3492.88,12.45,0.36,1048297.44,11596872.53
2017/6/1,3485.22,3499.81,3476.43,3497.74,4.85,0.14,1031277.24,11608876.62
2017/6/2,3491.59,3498.12,3470.2,3486.51,-11.23,-0.32,826680.1,9285074.72
2017/6/5,3480.17,3484.12,3462.31,3468.75,-17.75,-0.51,797381.52,8560946.75
2017/6/6,3464.38,3492.88,3460.45,3492.88,24.13,0.7,640893.88,7786879.37
2017/6/7,3493.88,3537.09,3491.13,3533.87,40.99,1.17,1044199.68,12418928.85
2017/6/8,3531.24,3562.27,3528.18,3560.98,27.11,0.77,902249.05,11203561.97
2017/6/9,3561.24,3590.89,3560.63,3576.17,15.19,0.43,1011882.65,12170058.67
2017/6/12,3570.22,3603.69,3565.9,3574.39,-1.78,-0.05,903811.67,11769080.22
2017/6/13,3569.16,3584.41,3559.21,3582.27,7.88,0.22,751771.38,9422308.48
2017/6/14,3571.25,3571.25,3530.27,3535.3,-46.97,-1.31,838107.83,10610531.99
2017/6/15,3530.75,3542.28,3508.95,3528.79,-6.51,-0.18,826325.35,10605390.11
2017/6/16,3522.97,3536.14,3514.39,3518.76,-10.03,-0.28,764527.07,9146228.64
2017/6/19,3520.06,3554.91,3520.06,3553.67,34.9,0.99,797971.41,9857235.83
2017/6/20,3560.79,3563.7,3539.51,3546.49,-7.17,-0.2,805095.59,9818759.55
2017/6/21,3567.13,3587.99,3545.57,3587.96,41.46,1.17,878598.24,11714779.71
2017/6/22,3583.56,3635.53,3581.34,3590.34,2.39,0.07,1355269.87,16941880.34
2017/6/23,3583.44,3623.24,3569.32,3622.88,32.54,0.91,1051291.34,13397511.18
2017/6/26,3627.02,3671.94,3627.02,3668.09,45.21,1.25,1346379.95,17073684.2
2017/6/27,3665.58,3676.53,3648.76,3674.72,6.62,0.18,975587.02,12305723.17
2017/6/28,3664.16,3672.19,3644.03,3646.17,-28.55,-0.78,979208.58,12446594.71
2017/6/29,3649.25,3669.13,3644.73,3668.83,22.66,0.62,855894.98,11184726.69
2017/6/30,3654.73,3669.76,3646.23,3666.8,-2.03,-0.06,815100.28,10245998.2
2017/7/3,3667.23,3667.6,3633.78,3650.85,-15.95,-0.44,888208.6,11521468.79
2017/7/4,3646.83,3646.85,3611.69,3619.98,-30.86,-0.85,950714.13,12535041.76
2017/7/5,3611.9,3660.73,3610.46,3659.68,39.7,1.1,882324.25,12035156.54
2017/7/6,3654.56,3666.77,3629.56,3660.1,0.42,0.01,1023792.45,13283712.68
2017/7/7,3647.64,3657.11,3631.87,3655.93,-4.17,-0.11,1037354.97,12346539.26
2017/7/10,3647.94,3667.85,3641.53,3653.69,-2.24,-0.06,1205919.1,14103462.65
2017/7/11,3646.88,3701.21,3645.99,3670.81,17.12,0.47,1187608.26,14508436.33
2017/7/12,3672.63,3691.58,3640.59,3658.82,-11.98,-0.33,1222877.92,14349459.91
2017/7/13,3656.35,3690.48,3652.57,3686.92,28.1,0.77,1256695.49,14638867.96
2017/7/14,3682.62,3703.09,3672.74,3703.09,16.17,0.44,1055140.05,12102144.89
2017/7/17,3700.62,3716.47,3621.37,3663.56,-39.54,-1.07,1788216,19621725.38
2017/7/18,3648.49,3667.54,3622.04,3667.18,3.62,0.1,1246220.56,14147228.4
